account_id,application_period,matured_flag,bad_flag,pd,scorecard_points,risk_grade,exposure,lgd,expected_loss,fico,dti,loan_amount,purpose,policy_decision
55585370,2015-07,1,0,0.3317074291315068,434.4320208769221,E - Very High,10000,0.46,1525.854174004931,667.0,21.99,10000,debt_consolidation,MANUAL_REVIEW
20489174,2014-07,1,0,0.2056294882353393,481.3918402665517,D - High,14300,0.38,1117.390639070834,712.0,28.48,14300,debt_consolidation,APPROVE
62734682,2015-10,1,0,0.2056294882353393,481.3918402665517,D - High,12600,0.38,984.553989670805,702.0,25.24,12600,debt_consolidation,APPROVE
4185729,2013-04,1,0,0.1754251700680272,495.5433283916054,C - Watch,6000,0.38,399.969387755102,687.0,4.61,6000,debt_consolidation,APPROVE
69873549,2016-01,1,0,0.2056294882353393,481.3918402665517,D - High,28850,0.38,2254.3160795240256,702.0,22.95,28850,debt_consolidation,APPROVE
71786757,2016-02,1,0,0.1311719051026586,520.2841954822964,B - Moderate,20000,0.32,839.5001926570154,727.0,25.92,20000,credit_card,APPROVE
25266689,2014-08,1,0,0.1462936758463045,511.14721837075314,B - Moderate,5500,0.32,257.47686948949604,727.0,21.36,5500,debt_consolidation,APPROVE
69967296,2016-01,1,0,0.1462936758463045,511.14721837075314,B - Moderate,20000,0.32,936.2795254163492,732.0,21.32,20000,debt_consolidation,APPROVE
56129335,2015-08,1,0,0.2056294882353393,481.3918402665517,D - High,13500,0.38,1054.879274647291,687.0,21.57,13500,home_improvement,APPROVE
32219010,2014-10,1,0,0.2496591956255188,463.2828937420615,D - High,6000,0.46,689.059379926432,677.0,14.47,6000,credit_card,APPROVE
12407984,2014-03,1,0,0.0852319318273173,555.1005987184961,A - Low,20000,0.28,477.29881823297694,767.0,9.3,20000,home_improvement,APPROVE
27000017,2014-09,1,0,0.2203391130888445,475.0596525482949,D - High,3300,0.38,276.3052478134111,707.0,21.2,3300,other,APPROVE
35327437,2014-11,1,0,0.0852319318273173,555.1005987184961,A - Low,18000,0.32,490.9359273253477,737.0,7.34,18000,major_purchase,APPROVE
57306303,2015-08,1,0,0.2203391130888445,475.0596525482949,D - High,28000,0.38,2344.408163265306,687.0,28.93,28000,debt_consolidation,APPROVE
27501892,2014-09,1,0,0.0852319318273173,555.1005987184961,A - Low,10000,0.32,272.7421818474154,747.0,0.88,10000,debt_consolidation,APPROVE
8559305,2013-11,1,0,0.3317074291315068,434.4320208769221,E - Very High,19000,0.38,2394.927638329479,707.0,34.67,19000,debt_consolidation,MANUAL_REVIEW
24755731,2014-08,1,0,0.3317074291315068,434.4320208769221,E - Very High,20000,0.46,3051.7083480098627,662.0,31.66,20000,credit_card,MANUAL_REVIEW
59201120,2015-09,1,0,0.1462936758463045,511.14721837075314,B - Moderate,5000,0.38,277.9579841079787,687.0,2.85,5000,home_improvement,APPROVE
106378383,2017-04,1,0,0.2496591956255188,463.2828937420615,D - High,12000,0.46,1378.118759852864,677.0,12.17,12000,credit_card,APPROVE
68495968,2016-01,1,0,0.1754251700680272,495.5433283916054,C - Watch,7200,0.38,479.9632653061224,682.0,11.68,7200,debt_consolidation,APPROVE
128469955,2018-03,0,0,0.0852319318273173,555.1005987184961,A - Low,4400,0.32,120.00656001286278,727.0,5.77,4400,debt_consolidation,APPROVE
63358926,2015-11,1,0,0.1913770585553211,487.85605718958175,C - Watch,10025,0.38,729.0509045664959,687.0,19.56,10025,credit_card,APPROVE
2227524,2012-12,1,1,0.2056294882353393,481.3918402665517,D - High,16000,0.38,1250.2272884708634,682.0,29.18,16000,debt_consolidation,APPROVE
56553261,2015-08,1,0,0.1462936758463045,511.14721837075314,B - Moderate,16000,0.38,889.4655491455318,687.0,15.76,16000,credit_card,APPROVE
21420260,2014-07,1,0,0.1913770585553211,487.85605718958175,C - Watch,7000,0.38,509.0629757571543,702.0,16.91,7000,credit_card,APPROVE
40962250,2015-02,1,1,0.0852319318273173,555.1005987184961,A - Low,14000,0.28,334.10917276308385,802.0,9.54,14000,credit_card,APPROVE
67449166,2015-12,1,0,0.0852319318273173,555.1005987184961,A - Low,13600,0.32,370.92936731248494,722.0,9.94,13600,credit_card,APPROVE
1456299,2012-08,1,0,0.2056294882353393,481.3918402665517,D - High,7500,0.38,586.0440414707172,687.0,27.27,7500,credit_card,APPROVE
123032871,2017-11,1,1,0.1754251700680272,495.5433283916054,C - Watch,30000,0.38,1999.84693877551,702.0,14.67,30000,debt_consolidation,APPROVE
113876716,2017-07,1,0,0.2707462755231136,455.37756313396335,E - Very High,19000,0.46,2366.322448072013,667.0,25.41,19000,debt_consolidation,MANUAL_REVIEW
142160908,2018-11,0,0,0.1462936758463045,511.14721837075314,B - Moderate,20500,0.38,1139.6277348427127,707.0,8.32,20500,credit_card,APPROVE
7174569,2013-09,1,1,0.2203391130888445,475.0596525482949,D - High,10975,0.38,918.9242711370264,682.0,26.36,10975,credit_card,APPROVE
19687368,2014-07,1,0,0.1311719051026586,520.2841954822964,B - Moderate,10200,0.32,428.1450982550778,732.0,8.19,10200,debt_consolidation,APPROVE
16932709,2014-05,1,0,0.2707462755231136,455.37756313396335,E - Very High,25000,0.46,3113.582168515806,677.0,22.25,25000,debt_consolidation,MANUAL_REVIEW
6714960,2013-08,1,0,0.2056294882353393,481.3918402665517,D - High,29175,0.38,2279.71132132109,697.0,23.28,29175,debt_consolidation,APPROVE
90394877,2016-09,1,0,0.2707462755231136,455.37756313396335,E - Very High,20800,0.46,2590.500364205151,677.0,14.44,20800,debt_consolidation,MANUAL_REVIEW
7355207,2013-09,1,1,0.1311719051026586,520.2841954822964,B - Moderate,10950,0.32,459.626355479716,722.0,23.68,10950,debt_consolidation,APPROVE
67258954,2015-12,1,0,0.1913770585553211,487.85605718958175,C - Watch,10075,0.38,732.687068679047,682.0,14.74,10075,debt_consolidation,APPROVE
30906275,2014-10,1,0,0.2496591956255188,463.2828937420615,D - High,9600,0.46,1102.4950078822912,672.0,10.8,9600,debt_consolidation,APPROVE
33661394,2014-11,1,1,0.2056294882353393,481.3918402665517,D - High,35000,0.38,2734.8721935300136,697.0,26.32,35000,debt_consolidation,APPROVE
74526298,2016-04,1,0,0.1754251700680272,495.5433283916054,C - Watch,5150,0.38,343.30705782312924,702.0,18.8,5150,credit_card,APPROVE
2005009,2012-11,1,1,0.3317074291315068,434.4320208769221,E - Very High,2400,0.46,366.2050017611836,667.0,23.19,2400,debt_consolidation,MANUAL_REVIEW
69226931,2016-01,1,1,0.3317074291315068,434.4320208769221,E - Very High,12000,0.38,1512.585876839671,697.0,31.99,12000,debt_consolidation,MANUAL_REVIEW
88053008,2016-08,1,0,0.1311719051026586,520.2841954822964,B - Moderate,28000,0.32,1175.3002697198217,722.0,16.8,28000,debt_consolidation,APPROVE
93237776,2016-11,1,0,0.2496591956255188,463.2828937420615,D - High,8000,0.46,918.7458399019092,662.0,10.29,8000,credit_card,APPROVE
63329349,2015-11,1,0,0.2496591956255188,463.2828937420615,D - High,8000,0.46,918.7458399019092,677.0,11.55,8000,other,APPROVE
1588748,2012-10,1,0,0.1754251700680272,495.5433283916054,C - Watch,5650,0.38,376.6378401360544,682.0,12.84,5650,credit_card,APPROVE
75587475,2016-03,1,0,0.2203391130888445,475.0596525482949,D - High,15000,0.46,1520.3398803130276,672.0,11.48,15000,credit_card,APPROVE
3065079,2013-01,1,1,0.2496591956255188,463.2828937420615,D - High,6325,0.38,600.0558766859345,707.0,22.31,6325,debt_consolidation,APPROVE
61464699,2015-10,1,1,0.2496591956255188,463.2828937420615,D - High,8000,0.46,918.7458399019092,662.0,19.18,8000,debt_consolidation,APPROVE
126616332,2018-01,0,0,0.0852319318273173,555.1005987184961,A - Low,24000,0.32,654.581236433797,742.0,2.66,24000,home_improvement,APPROVE
31577537,2014-10,1,0,0.2496591956255188,463.2828937420615,D - High,8600,0.38,815.8862513041956,682.0,21.73,8600,debt_consolidation,APPROVE
93940253,2016-12,1,1,0.2056294882353393,481.3918402665517,D - High,13600,0.32,894.8995328001971,727.0,30.06,13600,debt_consolidation,APPROVE
4290318,2013-05,1,0,0.1913770585553211,487.85605718958175,C - Watch,30000,0.38,2181.698467530661,697.0,17.95,30000,debt_consolidation,APPROVE
73282769,2016-03,1,0,0.1311719051026586,520.2841954822964,B - Moderate,25300,0.32,1061.9677437111245,747.0,19.44,25300,debt_consolidation,APPROVE
18535376,2014-06,1,0,0.3317074291315068,434.4320208769221,E - Very High,13000,0.46,1983.610426206411,672.0,23.64,13000,debt_consolidation,MANUAL_REVIEW
102042940,2017-03,1,0,0.3317074291315068,434.4320208769221,E - Very High,9000,0.46,1373.2687566044383,662.0,32.52,9000,debt_consolidation,MANUAL_REVIEW
7699559,2013-10,1,0,0.2056294882353393,481.3918402665517,D - High,10000,0.38,781.3920552942897,682.0,24.76,10000,debt_consolidation,APPROVE
88791003,2016-08,1,0,0.2203391130888445,475.0596525482949,D - High,24000,0.38,2009.4927113702624,682.0,20.13,24000,debt_consolidation,APPROVE
63487441,2015-10,1,0,0.2203391130888445,475.0596525482949,D - High,3500,0.46,354.7459720730397,677.0,3.93,3500,debt_consolidation,APPROVE
121816007,2017-11,1,0,0.2056294882353393,481.3918402665517,D - High,10000,0.46,945.8956458825612,662.0,4.08,10000,credit_card,APPROVE
32519264,2014-10,1,0,0.1311719051026586,520.2841954822964,B - Moderate,9600,0.32,402.9600924753674,757.0,14.82,9600,debt_consolidation,APPROVE
11946495,2014-03,1,0,0.2707462755231136,455.37756313396335,E - Very High,8000,0.46,996.346293925058,667.0,20.0,8000,debt_consolidation,MANUAL_REVIEW
13567752,2014-04,1,0,0.1462936758463045,511.14721837075314,B - Moderate,26000,0.38,1445.3815173614892,717.0,8.96,26000,debt_consolidation,APPROVE
130998727,2018-04,0,0,0.1462936758463045,511.14721837075314,B - Moderate,12000,0.38,667.0991618591488,692.0,1.42,12000,debt_consolidation,APPROVE
95030533,2016-12,1,0,0.2203391130888445,475.0596525482949,D - High,19200,0.38,1607.59416909621,687.0,28.2,19200,debt_consolidation,APPROVE
32310019,2014-10,1,1,0.1754251700680272,495.5433283916054,C - Watch,20600,0.38,1373.228231292517,697.0,17.85,20600,small_business,APPROVE
102427487,2017-03,1,1,0.1754251700680272,495.5433283916054,C - Watch,20000,0.38,1333.2312925170068,707.0,18.63,20000,other,APPROVE
133932422,2018-05,0,0,0.1913770585553211,487.85605718958175,C - Watch,35000,0.38,2545.314878785772,687.0,11.24,35000,other,APPROVE
117244181,2017-08,1,1,0.2707462755231136,455.37756313396335,E - Very High,18375,0.38,1890.4858688401407,702.0,33.17,18375,debt_consolidation,MANUAL_REVIEW
60980776,2015-09,1,0,0.1754251700680272,495.5433283916054,C - Watch,18000,0.38,1199.908163265306,697.0,19.91,18000,credit_card,APPROVE
41081629,2015-02,1,1,0.1913770585553211,487.85605718958175,C - Watch,12000,0.38,872.6793870122644,707.0,12.81,12000,debt_consolidation,APPROVE
74724250,2016-03,1,1,0.1311719051026586,520.2841954822964,B - Moderate,19500,0.32,818.51268784059,742.0,13.03,19500,debt_consolidation,APPROVE
70401159,2016-01,1,0,0.1462936758463045,511.14721837075314,B - Moderate,15000,0.38,833.873952323936,697.0,8.64,15000,debt_consolidation,APPROVE
113838020,2017-07,1,0,0.1311719051026586,520.2841954822964,B - Moderate,5000,0.32,209.87504816425383,737.0,14.98,5000,debt_consolidation,APPROVE
116919779,2017-08,1,0,0.3317074291315068,434.4320208769221,E - Very High,6000,0.38,756.2929384198355,687.0,32.93,6000,debt_consolidation,MANUAL_REVIEW
5886034,2013-07,1,0,0.1311719051026586,520.2841954822964,B - Moderate,5000,0.32,209.87504816425383,722.0,22.63,5000,wedding,APPROVE
40138002,2015-01,1,1,0.1754251700680272,495.5433283916054,C - Watch,18000,0.38,1199.908163265306,687.0,19.92,18000,debt_consolidation,APPROVE
27592059,2014-09,1,0,0.1462936758463045,511.14721837075314,B - Moderate,11200,0.38,622.6258844018722,702.0,13.12,11200,credit_card,APPROVE
17814048,2014-06,1,0,0.2203391130888445,475.0596525482949,D - High,28000,0.46,2837.967776584318,677.0,17.17,28000,debt_consolidation,APPROVE
40806310,2015-02,1,0,0.2203391130888445,475.0596525482949,D - High,14000,0.46,1418.983888292159,672.0,16.67,14000,debt_consolidation,APPROVE
73883209,2016-03,1,0,0.2496591956255188,463.2828937420615,D - High,11200,0.46,1286.244175862673,662.0,16.65,11200,home_improvement,APPROVE
12347033,2014-02,1,0,0.1754251700680272,495.5433283916054,C - Watch,1600,0.38,106.65850340136052,712.0,19.77,1600,debt_consolidation,APPROVE
13587861,2014-04,1,0,0.2707462755231136,455.37756313396335,E - Very High,4500,0.46,560.4447903328452,672.0,11.42,4500,debt_consolidation,MANUAL_REVIEW
40776176,2015-02,1,0,0.2496591956255188,463.2828937420615,D - High,15000,0.38,1423.0574150654577,692.0,24.95,15000,debt_consolidation,APPROVE
33691362,2014-11,1,1,0.2707462755231136,455.37756313396335,E - Very High,20000,0.38,2057.6716939756634,692.0,38.5,20000,credit_card,MANUAL_REVIEW
135430787,2018-06,0,0,0.3317074291315068,434.4320208769221,E - Very High,27600,0.46,4211.35752025361,672.0,39.52,27600,debt_consolidation,MANUAL_REVIEW
33340093,2014-11,1,1,0.2203391130888445,475.0596525482949,D - High,5600,0.46,567.5935553168637,667.0,17.61,5600,home_improvement,APPROVE
117139888,2017-08,1,0,0.1462936758463045,511.14721837075314,B - Moderate,10000,0.38,555.9159682159574,682.0,18.07,10000,credit_card,APPROVE
13567910,2014-04,1,0,0.2056294882353393,481.3918402665517,D - High,10000,0.46,945.8956458825612,662.0,9.83,10000,small_business,APPROVE
53834616,2015-07,1,1,0.2707462755231136,455.37756313396335,E - Very High,29775,0.46,3708.2763627023255,677.0,20.72,29775,debt_consolidation,MANUAL_REVIEW
65924826,2015-12,1,0,0.1754251700680272,495.5433283916054,C - Watch,8000,0.38,533.2925170068027,687.0,19.2,8000,major_purchase,APPROVE
40451202,2015-02,1,0,0.1754251700680272,495.5433283916054,C - Watch,35000,0.38,2333.154761904762,712.0,15.37,35000,debt_consolidation,APPROVE
22682659,2014-08,1,0,0.2203391130888445,475.0596525482949,D - High,5150,0.46,521.9833589074728,662.0,6.79,5150,debt_consolidation,APPROVE
68524145,2015-12,1,0,0.2496591956255188,463.2828937420615,D - High,12000,0.46,1378.118759852864,662.0,12.7,12000,debt_consolidation,APPROVE
75427830,2016-04,1,0,0.1311719051026586,520.2841954822964,B - Moderate,24000,0.32,1007.4002311884184,752.0,16.12,24000,debt_consolidation,APPROVE
7616967,2013-10,1,0,0.1913770585553211,487.85605718958175,C - Watch,21000,0.38,1527.1889272714627,692.0,14.67,21000,debt_consolidation,APPROVE
73712657,2016-03,1,1,0.1462936758463045,511.14721837075314,B - Moderate,25000,0.38,1389.7899205398935,702.0,18.82,25000,debt_consolidation,APPROVE
31627289,2014-11,1,0,0.1462936758463045,511.14721837075314,B - Moderate,11200,0.38,622.6258844018722,687.0,19.08,11200,credit_card,APPROVE
109683276,2017-06,1,0,0.1311719051026586,520.2841954822964,B - Moderate,1800,0.32,75.5550173391314,727.0,9.84,1800,other,APPROVE
59093012,2015-09,1,0,0.1754251700680272,495.5433283916054,C - Watch,17500,0.38,1166.577380952381,707.0,15.07,17500,debt_consolidation,APPROVE
505975,2010-04,1,0,0.0852319318273173,555.1005987184961,A - Low,20000,0.28,477.29881823297694,772.0,14.45,20000,debt_consolidation,APPROVE
33140259,2014-10,1,1,0.3317074291315068,434.4320208769221,E - Very High,19375,0.46,2956.3424621345544,672.0,36.97,19375,debt_consolidation,MANUAL_REVIEW
23252862,2014-08,1,0,0.2496591956255188,463.2828937420615,D - High,2500,0.46,287.10807496934666,667.0,18.61,2500,other,APPROVE
85624033,2016-07,1,1,0.1311719051026586,520.2841954822964,B - Moderate,10550,0.32,442.83635162657566,732.0,11.01,10550,house,APPROVE
12327278,2014-02,1,0,0.1754251700680272,495.5433283916054,C - Watch,14900,0.38,993.25731292517,682.0,17.68,14900,debt_consolidation,APPROVE
1606545,2012-10,1,0,0.1311719051026586,520.2841954822964,B - Moderate,15000,0.38,747.6798590851544,707.0,5.01,15000,credit_card,APPROVE
60774067,2015-10,1,0,0.2203391130888445,475.0596525482949,D - High,15000,0.46,1520.3398803130276,667.0,17.28,15000,other,APPROVE
85787012,2016-08,1,0,0.3317074291315068,434.4320208769221,E - Very High,16000,0.46,2441.36667840789,662.0,34.98,16000,debt_consolidation,MANUAL_REVIEW
74701991,2016-03,1,0,0.1311719051026586,520.2841954822964,B - Moderate,12000,0.32,503.7001155942093,722.0,22.03,12000,debt_consolidation,APPROVE
40373931,2015-02,1,0,0.2203391130888445,475.0596525482949,D - High,12000,0.46,1216.271904250422,672.0,8.17,12000,debt_consolidation,APPROVE
85440363,2016-08,1,0,0.2203391130888445,475.0596525482949,D - High,16000,0.38,1339.661807580175,717.0,25.45,16000,debt_consolidation,APPROVE
702018,2011-03,1,1,0.1754251700680272,495.5433283916054,C - Watch,4000,0.38,266.6462585034013,697.0,13.26,4000,major_purchase,APPROVE
15540176,2014-05,1,1,0.2707462755231136,455.37756313396335,E - Very High,10000,0.46,1245.4328674063224,667.0,26.84,10000,debt_consolidation,MANUAL_REVIEW
75971489,2016-04,1,0,0.3317074291315068,434.4320208769221,E - Very High,12200,0.46,1861.542092286016,667.0,40.73,12200,debt_consolidation,MANUAL_REVIEW
40560527,2015-01,1,0,0.3317074291315068,434.4320208769221,E - Very High,12000,0.46,1831.0250088059177,677.0,24.81,12000,debt_consolidation,MANUAL_REVIEW
59220838,2015-09,1,0,0.3317074291315068,434.4320208769221,E - Very High,4500,0.46,686.6343783022191,672.0,25.02,4500,debt_consolidation,MANUAL_REVIEW
39240612,2015-02,1,0,0.1311719051026586,520.2841954822964,B - Moderate,17800,0.32,747.1551714647437,752.0,20.93,17800,credit_card,APPROVE
49773425,2015-06,1,0,0.0852319318273173,555.1005987184961,A - Low,7000,0.28,167.05458638154192,767.0,10.88,7000,debt_consolidation,APPROVE
7484656,2013-10,1,0,0.1913770585553211,487.85605718958175,C - Watch,18000,0.38,1309.0190805183963,682.0,12.31,18000,small_business,APPROVE
85677187,2016-07,1,1,0.1754251700680272,495.5433283916054,C - Watch,18000,0.38,1199.908163265306,687.0,18.75,18000,debt_consolidation,APPROVE
90531414,2016-09,1,0,0.1311719051026586,520.2841954822964,B - Moderate,35000,0.38,1744.58633786536,717.0,0.98,35000,car,APPROVE
120032707,2017-10,1,1,0.2707462755231136,455.37756313396335,E - Very High,18000,0.38,1851.9045245780967,712.0,35.32,18000,debt_consolidation,MANUAL_REVIEW
1172789,2012-03,1,0,0.1311719051026586,520.2841954822964,B - Moderate,19075,0.32,800.6733087466284,752.0,19.63,19075,other,APPROVE
4765006,2013-05,1,1,0.3317074291315068,434.4320208769221,E - Very High,5500,0.46,839.2197957027123,672.0,24.87,5500,debt_consolidation,MANUAL_REVIEW
98102538,2017-02,1,0,0.1311719051026586,520.2841954822964,B - Moderate,11200,0.32,470.1201078879287,727.0,18.51,11200,debt_consolidation,APPROVE
1604496,2012-10,1,1,0.0852319318273173,555.1005987184961,A - Low,20000,0.32,545.4843636948308,727.0,9.98,20000,credit_card,APPROVE
28072374,2014-10,1,0,0.2056294882353393,481.3918402665517,D - High,20000,0.38,1562.784110588579,702.0,23.32,20000,debt_consolidation,APPROVE
70897381,2017-06,1,0,0.2707462755231136,455.37756313396335,E - Very High,9500,0.46,1183.1612240360064,662.0,25.73,9500,debt_consolidation,MANUAL_REVIEW
499201,2010-04,1,0,0.0852319318273173,555.1005987184961,A - Low,2800,0.28,66.82183455261678,777.0,1.44,2800,major_purchase,APPROVE
77121691,2016-04,1,0,0.1913770585553211,487.85605718958175,C - Watch,8000,0.38,581.7862580081763,717.0,12.85,8000,debt_consolidation,APPROVE
70000369,2016-01,1,0,0.2056294882353393,481.3918402665517,D - High,15000,0.38,1172.0880829414343,687.0,22.23,15000,credit_card,APPROVE
40007372,2015-01,1,0,0.0852319318273173,555.1005987184961,A - Low,35000,0.32,954.597636465954,722.0,19.67,35000,debt_consolidation,APPROVE
466799,2009-12,1,0,0.0852319318273173,555.1005987184961,A - Low,20000,0.28,477.29881823297694,772.0,9.55,20000,other,APPROVE
6807299,2013-08,1,0,0.0852319318273173,555.1005987184961,A - Low,15000,0.32,409.1132727711231,727.0,6.58,15000,home_improvement,APPROVE
57247214,2015-08,1,0,0.2056294882353393,481.3918402665517,D - High,9000,0.46,851.3060812943052,667.0,9.26,9000,credit_card,APPROVE
49993151,2015-05,1,0,0.3317074291315068,434.4320208769221,E - Very High,8000,0.46,1220.683339203945,667.0,29.2,8000,debt_consolidation,MANUAL_REVIEW
31276318,2014-10,1,0,0.1754251700680272,495.5433283916054,C - Watch,7200,0.38,479.9632653061224,717.0,20.0,7200,debt_consolidation,APPROVE
96818559,2017-01,1,0,0.2056294882353393,481.3918402665517,D - High,15000,0.38,1172.0880829414343,702.0,27.45,15000,credit_card,APPROVE
43915480,2015-04,1,1,0.2707462755231136,455.37756313396335,E - Very High,18000,0.46,2241.7791613313807,667.0,26.9,18000,debt_consolidation,MANUAL_REVIEW
94464076,2016-12,1,1,0.1311719051026586,520.2841954822964,B - Moderate,35000,0.32,1469.1253371497771,737.0,18.84,35000,debt_consolidation,APPROVE
28983493,2014-10,1,1,0.2707462755231136,455.37756313396335,E - Very High,16000,0.46,1992.692587850116,662.0,22.63,16000,debt_consolidation,MANUAL_REVIEW
42394893,2015-03,1,1,0.3317074291315068,434.4320208769221,E - Very High,11000,0.46,1678.4395914054246,667.0,33.81,11000,debt_consolidation,MANUAL_REVIEW
1487382,2012-09,1,0,0.0852319318273173,555.1005987184961,A - Low,35000,0.28,835.2729319077097,767.0,5.34,35000,debt_consolidation,APPROVE
123054266,2017-12,1,0,0.1462936758463045,511.14721837075314,B - Moderate,16000,0.38,889.4655491455318,682.0,5.78,16000,home_improvement,APPROVE
67236099,2015-12,1,0,0.2203391130888445,475.0596525482949,D - High,9000,0.46,912.2039281878166,667.0,15.5,9000,debt_consolidation,APPROVE
102628866,2017-03,1,0,0.2496591956255188,463.2828937420615,D - High,7200,0.38,683.0675592314195,682.0,23.71,7200,debt_consolidation,APPROVE
73701894,2016-03,1,0,0.1913770585553211,487.85605718958175,C - Watch,13800,0.38,1003.581295064104,692.0,19.04,13800,debt_consolidation,APPROVE
60226073,2015-09,1,0,0.1311719051026586,520.2841954822964,B - Moderate,1000,0.32,41.97500963285077,747.0,25.77,1000,major_purchase,APPROVE
76093558,2016-04,1,0,0.0852319318273173,555.1005987184961,A - Low,8000,0.28,190.9195272931908,817.0,18.92,8000,debt_consolidation,APPROVE
75119533,2016-03,1,0,0.3317074291315068,434.4320208769221,E - Very High,21925,0.38,2763.620445809149,712.0,34.01,21925,debt_consolidation,MANUAL_REVIEW
39867979,2015-01,1,0,0.1913770585553211,487.85605718958175,C - Watch,6000,0.38,436.3396935061322,687.0,16.48,6000,credit_card,APPROVE
88845817,2016-09,1,0,0.2203391130888445,475.0596525482949,D - High,13000,0.38,1088.475218658892,707.0,27.05,13000,credit_card,APPROVE
88312990,2016-08,1,0,0.2203391130888445,475.0596525482949,D - High,10000,0.38,837.2886297376093,697.0,23.15,10000,other,APPROVE
97445677,2017-02,1,0,0.1311719051026586,520.2841954822964,B - Moderate,24000,0.32,1007.4002311884184,737.0,10.15,24000,small_business,APPROVE
114085965,2017-07,1,0,0.1462936758463045,511.14721837075314,B - Moderate,15000,0.38,833.873952323936,687.0,3.42,15000,credit_card,APPROVE
113971755,2017-08,1,0,0.2707462755231136,455.37756313396335,E - Very High,10000,0.38,1028.8358469878317,697.0,674.7,10000,debt_consolidation,MANUAL_REVIEW
65755076,2015-11,1,0,0.2707462755231136,455.37756313396335,E - Very High,17625,0.46,2195.075428803644,667.0,24.26,17625,debt_consolidation,MANUAL_REVIEW
65394645,2015-12,1,0,0.2707462755231136,455.37756313396335,E - Very High,30000,0.46,3736.298602218968,667.0,24.49,30000,debt_consolidation,MANUAL_REVIEW
1147871,2012-02,1,0,0.1754251700680272,495.5433283916054,C - Watch,18000,0.38,1199.908163265306,707.0,5.62,18000,debt_consolidation,APPROVE
778951,2011-06,1,0,0.0852319318273173,555.1005987184961,A - Low,18200,0.28,434.341924592009,772.0,27.68,18200,debt_consolidation,APPROVE
69654235,2016-01,1,0,0.2056294882353393,481.3918402665517,D - High,19950,0.32,1312.7386528944069,722.0,37.08,19950,debt_consolidation,APPROVE
709045,2013-09,1,0,0.1311719051026586,520.2841954822964,B - Moderate,14250,0.32,598.1438872681235,737.0,19.02,14250,debt_consolidation,APPROVE
121392114,2017-10,1,0,0.3317074291315068,434.4320208769221,E - Very High,15000,0.38,1890.7323460495888,697.0,31.08,15000,other,MANUAL_REVIEW
71007424,2016-03,1,0,0.1913770585553211,487.85605718958175,C - Watch,20000,0.46,1760.6689387089548,672.0,6.03,20000,debt_consolidation,APPROVE
16452847,2014-05,1,0,0.1754251700680272,495.5433283916054,C - Watch,10000,0.38,666.6156462585034,717.0,15.66,10000,debt_consolidation,APPROVE
47210822,2015-05,1,0,0.2496591956255188,463.2828937420615,D - High,4200,0.46,482.3415659485024,677.0,12.72,4200,debt_consolidation,APPROVE
46938112,2015-04,1,0,0.1311719051026586,520.2841954822964,B - Moderate,14000,0.32,587.6501348599108,737.0,13.54,14000,debt_consolidation,APPROVE
12296149,2014-02,1,0,0.2056294882353393,481.3918402665517,D - High,1000,0.38,78.13920552942896,697.0,28.9,1000,debt_consolidation,APPROVE
5176678,2013-05,1,0,0.2707462755231136,455.37756313396335,E - Very High,12000,0.46,1494.519440887587,677.0,29.23,12000,debt_consolidation,MANUAL_REVIEW
69096762,2016-02,1,0,0.1754251700680272,495.5433283916054,C - Watch,10000,0.38,666.6156462585034,682.0,16.68,10000,credit_card,APPROVE
42394500,2015-03,1,0,0.2056294882353393,481.3918402665517,D - High,7200,0.46,681.0448650354441,677.0,8.83,7200,debt_consolidation,APPROVE
23673523,2014-08,1,0,0.2707462755231136,455.37756313396335,E - Very High,24000,0.38,2469.206032770796,682.0,31.02,24000,credit_card,MANUAL_REVIEW
1825619,2012-11,1,0,0.1462936758463045,511.14721837075314,B - Moderate,30000,0.38,1667.747904647872,692.0,10.86,30000,debt_consolidation,APPROVE
126059222,2017-12,1,1,0.2056294882353393,481.3918402665517,D - High,18500,0.38,1445.575302294436,692.0,25.98,18500,debt_consolidation,APPROVE
55960271,2015-07,1,1,0.1913770585553211,487.85605718958175,C - Watch,20000,0.38,1454.465645020441,687.0,18.13,20000,debt_consolidation,APPROVE
88164405,2016-08,1,1,0.1311719051026586,520.2841954822964,B - Moderate,14000,0.32,587.6501348599108,722.0,17.48,14000,moving,APPROVE
4774655,2013-05,1,0,0.1311719051026586,520.2841954822964,B - Moderate,21000,0.38,1046.751802719216,697.0,9.9,21000,credit_card,APPROVE
99841749,2017-02,1,0,0.2707462755231136,455.37756313396335,E - Very High,12000,0.38,1234.603016385398,687.0,31.59,12000,debt_consolidation,MANUAL_REVIEW
66631002,2015-12,1,1,0.3317074291315068,434.4320208769221,E - Very High,5000,0.46,762.9270870024657,677.0,22.47,5000,debt_consolidation,MANUAL_REVIEW
135042720,2018-06,0,0,0.3317074291315068,434.4320208769221,E - Very High,28000,0.38,3529.3670459592327,697.0,41.29,28000,debt_consolidation,MANUAL_REVIEW
133481191,2018-05,0,0,0.2056294882353393,481.3918402665517,D - High,25000,0.46,2364.739114706403,662.0,9.86,25000,debt_consolidation,APPROVE
126058855,2017-12,1,1,0.2056294882353393,481.3918402665517,D - High,25000,0.38,1953.480138235724,692.0,20.9,25000,other,APPROVE
10705731,2014-01,1,0,0.1311719051026586,520.2841954822964,B - Moderate,18000,0.32,755.5501733913139,742.0,24.37,18000,home_improvement,APPROVE
