loan_id,reporting_date,issue_date,stage,stage_reason,primary_stage_trigger,relative_sicr_eligible_flag,pd_origination_proxy,pd_current_proxy,pd_12m,pd_lifetime,lgd_base,ead_current,eir_proxy,remaining_term_months,ecl_upside,ecl_base,ecl_downside,ecl_weighted,ecl_severe,ecl_data_supported_12m_upside,ecl_data_supported_12m_base,ecl_data_supported_12m_downside,ecl_data_supported_12m_weighted,ecl_data_supported_12m_severe,risk_grade,pd_band,purpose,fico_band,dti_band,term,home_ownership,state,bad_flag,exception_flag,p6_ead_original,p6_lgd_original,p6_expected_loss_original
106447063,2018-12-31,2017-05-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1913770585553211,0.1913770585553211,0.1913770585553211,0.2598718605503134,0.38,9133.319851509776,0.0944,17,447.0177404605803,633.7466878504416,1014.0598171174668,700.8156280587186,1783.1230729799106,447.0177404605803,633.7466878504416,1014.0598171174668,700.8156280587186,1783.1230729799106,C - Watch,15-20%,debt_consolidation,B,10-20,36 months,RENT,NY,0,0,18000,0.38,1309.0190805183963
72783016,2018-12-31,2016-02-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.2056294882353393,0.2056294882353393,0.2056294882353393,0.0376408371572606,0.46,508.1786576427912,0.0975,2,6.014329551684213,8.697658894214797,14.43898652824032,9.73049140134159,27.417919281260403,6.014329551684213,8.697658894214797,14.43898652824032,9.73049140134159,27.417919281260403,D - High,20-25%,debt_consolidation,C,00-10,36 months,OWN,MS,0,0,8000,0.46,756.716516706049
66290801,2018-12-31,2015-12-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.2203391130888445,0.2203391130888445,0.2203391130888445,0.3921289014209103,0.38,6759.01774438967,0.0838,24,673.8838865128895,933.3277209827752,1431.6828709216345,1018.999933297007,2315.959445658112,382.88040046486896,542.828986165546,868.6229871432464,600.2851985548696,1527.602449917811,D - High,20-25%,debt_consolidation,B,20-30,60 months,RENT,NJ,0,0,15000,0.38,1255.932944606414
70002716,2018-12-31,2016-01-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1462936758463045,0.1462936758463045,0.1462936758463045,0.0130941842970176,0.38,1038.322831198806,0.0749,1,3.569458971483632,5.13547292859495,8.439966792452704,5.7266943009926905,15.656420532265486,3.569458971483632,5.13547292859495,8.439966792452704,5.7266943009926905,15.656420532265486,B - Moderate,10-15%,debt_consolidation,B,10-20,36 months,MORTGAGE,TX,0,0,33600,0.38,1867.8776532056168
21250090,2018-12-31,2014-07-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1462936758463045,0.1462936758463045,0.1462936758463045,0.0881362367346652,0.38,2164.430309973508,0.1015,7,49.216602413127774,70.23080445810952,113.70660030613932,77.9476231133697,204.65444504698223,49.216602413127774,70.23080445810952,113.70660030613932,77.9476231133697,204.65444504698223,B - Moderate,10-15%,debt_consolidation,B,00-10,60 months,RENT,AZ,0,0,15000,0.38,833.873952323936
39470417,2018-12-31,2015-01-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1462936758463045,0.1462936758463045,0.1462936758463045,0.1574722637903024,0.38,8941.11441205677,0.1049,13,332.7495547188746,471.7147950944699,754.6914492275723,521.6141725714062,1326.6223472919714,332.7495547188746,471.7147950944699,754.6914492275723,521.6141725714062,1326.6223472919714,B - Moderate,10-15%,debt_consolidation,B,10-20,60 months,MORTGAGE,NJ,0,0,34000,0.38,1890.114291934255
74614139,2018-12-31,2016-03-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1311719051026586,0.1311719051026586,0.1311719051026586,0.0345418255876018,0.32,2277.6302273312976,0.0975,3,17.302723531054514,24.79016384630936,40.42881775184336,27.57671127540463,73.81217944931569,17.302723531054514,24.79016384630936,40.42881775184336,27.57671127540463,73.81217944931569,B - Moderate,10-15%,major_purchase,A-,10-20,36 months,RENT,CA,0,0,24000,0.32,1007.4002311884184
68753589,2018-12-31,2016-01-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.2056294882353393,0.2056294882353393,0.2056294882353393,0.3809655466004987,0.46,8816.94051298216,0.1199,25,997.8153141719572,1382.7588486339148,2123.6635798064717,1510.2435012577605,3446.136924325743,554.679218249112,786.4806314962096,1258.7549123318206,869.7789897180478,2214.584155485052,D - High,20-25%,credit_card,C,10-20,60 months,MORTGAGE,CA,0,0,18000,0.46,1702.6121625886103
68606916,2018-12-31,2016-01-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.2056294882353393,0.2056294882353393,0.2056294882353393,0.3809655466004987,0.38,7236.67509904627,0.1077999999999999,25,683.7875270096798,947.3997432945464,1454.507129124855,1034.6347573093935,2358.4951065286214,378.2093295406599,536.239454242623,858.1735186946064,593.0184516503243,1509.549619247004,D - High,20-25%,credit_card,B,20-30,60 months,OWN,CA,0,0,15000,0.38,1172.0880829414343
53111157,2018-12-31,2015-07-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.2203391130888445,0.2203391130888445,0.2203391130888445,0.3257037148762759,0.38,6133.501182881952,0.1655,19,482.4860328926525,675.1135961797012,1054.8003268059097,741.141144343196,1768.45184751616,334.65829234427093,474.6180714583186,759.945093171978,524.9558600196262,1338.278534364866,D - High,20-25%,medical,B,20-30,60 months,RENT,FL,1,0,15000,0.38,1255.932944606414
51026421,2018-12-31,2015-06-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1311719051026586,0.1311719051026586,0.1311719051026586,0.1901570905739555,0.38,6160.475849694336,0.0789,18,208.1318271232777,295.0264857898921,471.93011560972417,326.21819444485794,829.2838995114829,208.1318271232777,295.0264857898921,471.93011560972417,326.21819444485794,829.2838995114829,B - Moderate,10-15%,debt_consolidation,B,00-10,60 months,MORTGAGE,TX,0,0,18000,0.38,897.2158309021852
98367191,2018-12-31,2017-02-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1913770585553211,0.1913770585553211,0.1913770585553211,0.2195045032669127,0.38,7870.753299402202,0.1349,14,378.0264421992184,536.0104449873274,857.8933399117224,592.7835683002098,1509.3425280173465,378.0264421992184,536.0104449873274,857.8933399117224,592.7835683002098,1509.3425280173465,C - Watch,15-20%,debt_consolidation,B,10-20,36 months,RENT,MN,0,0,18000,0.38,1309.0190805183963
65664731,2018-12-31,2015-11-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1754251700680272,0.1754251700680272,0.1754251700680272,0.3090589829603265,0.38,7762.903211401739,0.1318,23,342.2004268252504,485.184441226736,776.4589395200387,536.5554636398388,1365.7165502262137,342.2004268252504,485.184441226736,776.4589395200387,536.5554636398388,1365.7165502262137,C - Watch,15-20%,debt_consolidation,B,10-20,60 months,OWN,NJ,1,0,16800,0.38,1119.9142857142856
83313739,2018-12-31,2016-06-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.2056294882353393,0.2056294882353393,0.2056294882353393,0.1087253443720838,0.38,4592.379194847232,0.1149,6,128.22056778182912,183.92771163050912,300.74844537934734,204.77682349041663,553.0645243132651,128.22056778182912,183.92771163050912,300.74844537934734,204.77682349041663,553.0645243132651,D - High,20-25%,debt_consolidation,B,20-30,36 months,MORTGAGE,NC,0,0,24000,0.38,1875.340932706295
131211648,2018-12-31,2018-04-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.3317074291315068,0.3317074291315068,0.3317074291315068,0.825609799280045,0.38,36818.60480165757,0.2185,52,6626.132830345292,8620.763904254934,11932.074338184697,9149.396851650929,16424.97249160953,2961.825398569825,4204.032257785297,6743.196342287198,4652.492250028452,11933.164339264184,E - Very High,>25%,debt_consolidation,B,40+,60 months,MORTGAGE,VA,0,0,40000,0.38,5041.952922798903
62296389,2018-12-31,2015-10-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1913770585553211,0.1913770585553211,0.1913770585553211,0.3225647768209762,0.38,8690.645476131074,0.1153,22,421.19045842652696,597.1738457462693,955.6680433743002,660.3998870553157,1680.9241648207735,421.19045842652696,597.1738457462693,955.6680433743002,660.3998870553157,1680.9241648207735,C - Watch,15-20%,debt_consolidation,B,20-30,60 months,MORTGAGE,MA,0,0,20000,0.38,1454.465645020441
29284715,2018-12-31,2014-10-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1462936758463045,0.1462936758463045,0.1462936758463045,0.1234895823804499,0.38,6153.933725029674,0.2098999999999999,10,186.66915443397804,265.36300055434555,426.6883904592791,293.8902711125238,757.5382661402372,186.66915443397804,265.36300055434555,426.6883904592791,293.8902711125238,757.5382661402372,B - Moderate,10-15%,debt_consolidation,B,10-20,60 months,MORTGAGE,IL,0,0,25000,0.38,1389.7899205398935
93462502,2018-12-31,2016-11-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.2496591956255188,0.2496591956255188,0.2496591956255188,0.2314826365768058,0.46,3425.05676067903,0.1144,11,243.67712369608947,346.3672459762647,556.9277447920844,383.6038523381933,989.5188211858804,243.67712369608947,346.3672459762647,556.9277447920844,383.6038523381933,989.5188211858804,D - High,20-25%,debt_consolidation,C,10-20,36 months,RENT,VA,0,0,10000,0.46,1148.4322998773866
100453952,2018-12-31,2017-03-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.2496591956255188,0.2496591956255188,0.2496591956255188,0.3016498903991258,0.46,2729.918027287991,0.1049,15,252.8013519375522,355.97218569701056,562.5037471495523,392.1294509962272,963.9481190956732,210.05030424769257,297.8479581951028,476.7643462581027,329.4074071187412,839.1124269454855,D - High,20-25%,credit_card,C,10-20,36 months,RENT,CA,0,0,6000,0.46,689.059379926432
113090515,2018-12-31,2017-07-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1311719051026586,0.1311719051026586,0.1311719051026586,0.1995910452560573,0.32,8548.279908747236,0.0735,19,243.84648945162945,345.6476934656956,552.892358614096,382.18867915068574,971.5082851034612,243.84648945162945,345.6476934656956,552.892358614096,382.18867915068574,971.5082851034612,B - Moderate,10-15%,debt_consolidation,A-,20-30,36 months,OWN,AZ,0,0,15400,0.32,646.4151483459019
102647525,2018-12-31,2017-03-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1311719051026586,0.1311719051026586,0.1311719051026586,0.1611828136222111,0.32,8935.333710884794,0.0824,15,253.7823488027231,359.73887942526284,575.4536692885077,397.7740972976931,1011.226793227976,253.7823488027231,359.73887942526284,575.4536692885077,397.7740972976931,1011.226793227976,B - Moderate,10-15%,debt_consolidation,A-,20-30,36 months,MORTGAGE,MD,0,0,20000,0.32,839.5001926570154
10160122,2018-12-31,2014-01-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.2496591956255188,0.2496591956255188,0.2496591956255188,0.0236514617805763,0.46,481.9591716767318,0.1624,1,3.5522560367402654,5.178211303370017,8.732596892738202,5.822914410717601,17.219502000562542,3.5522560367402654,5.178211303370017,8.732596892738202,5.822914410717601,17.219502000562542,D - High,20-25%,debt_consolidation,C,10-20,60 months,RENT,PA,0,0,20000,0.46,2296.8645997547733
67799812,2018-12-31,2015-12-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1311719051026586,0.1311719051026586,0.1311719051026586,0.2451377415170563,0.32,11480.72037770179,0.098,24,323.63457015867704,458.7711881673724,733.9170049877193,507.2871496711548,1289.8555763858396,323.63457015867704,458.7711881673724,733.9170049877193,507.2871496711548,1289.8555763858396,B - Moderate,10-15%,credit_card,A-,10-20,60 months,RENT,IN,0,0,25000,0.32,1049.3752408212692
76436914,2018-12-31,2016-04-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.3317074291315068,0.3317074291315068,0.3317074291315068,0.1257099327501651,0.46,1418.5971528924383,0.1953,4,54.2063736606371,79.09997861363368,133.89139074835273,89.06379090436396,269.1940442903368,54.2063736606371,79.09997861363368,133.89139074835273,89.06379090436396,269.1940442903368,E - Very High,>25%,debt_consolidation,C,30-40,36 months,MORTGAGE,MI,1,0,10000,0.46,1525.854174004931
104331322,2018-12-31,2017-04-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.2203391130888445,0.2203391130888445,0.2203391130888445,0.2824133836187957,0.46,4867.675844900462,0.1144,16,418.3687075043076,588.4937010371889,928.250510723579,647.9141544288542,1585.6286105014556,329.0135025203048,466.517950416942,746.6895095736405,515.935173021621,1313.843351035151,D - High,20-25%,debt_consolidation,C,10-20,36 months,MORTGAGE,MD,0,0,10000,0.46,1013.5599202086852
22922590,2018-12-31,2014-07-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.2056294882353393,0.2056294882353393,0.2056294882353393,0.1256603973919532,0.38,4067.546156008517,0.1898999999999999,7,128.215881123916,183.5731454878464,299.1168777947469,204.15548890998195,546.044808445915,128.215881123916,183.5731454878464,299.1168777947469,204.15548890998195,546.044808445915,D - High,20-25%,debt_consolidation,B,20-30,60 months,MORTGAGE,WA,0,0,23850,0.38,1863.6200518768808
84780398,2018-12-31,2016-07-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.3317074291315068,0.3317074291315068,0.3317074291315068,0.2095085030288136,0.46,1859.579375653924,0.1559,7,118.53933057456798,171.0923896389892,283.4252838206971,191.292654324753,540.5461232057655,118.53933057456798,171.0923896389892,283.4252838206971,191.292654324753,540.5461232057655,E - Very High,>25%,debt_consolidation,C,20-30,36 months,RENT,IL,0,0,8000,0.46,1220.683339203945
84043076,2018-12-31,2016-07-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1462936758463045,0.1462936758463045,0.1462936758463045,0.0881362367346652,0.38,2111.4413019588737,0.0699,7,48.47170332084933,69.16597000065917,111.9769960614918,76.76458651389585,201.5209193341246,48.47170332084933,69.16597000065917,111.9769960614918,76.76458651389585,201.5209193341246,B - Moderate,10-15%,debt_consolidation,B,00-10,36 months,MORTGAGE,NJ,0,0,10000,0.38,555.9159682159574
70892680,2018-12-31,2016-02-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1913770585553211,0.1913770585553211,0.1913770585553211,0.0347843763390378,0.38,506.86214099214703,0.1299,2,4.57031538155516,6.5986159561257285,10.919419075776108,7.374571649852738,20.58026193644518,4.57031538155516,6.5986159561257285,10.919419075776108,7.374571649852738,20.58026193644518,C - Watch,15-20%,debt_consolidation,B,10-20,36 months,RENT,FL,0,0,7650,0.38,556.3331092203185
118669769,2018-12-31,2017-09-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1311719051026586,0.1311719051026586,0.1311719051026586,0.4097962559291859,0.32,29208.102562785312,0.1408,45,807.0499645289575,1144.1485607988875,1830.6593926759267,1265.211479327658,3218.481437168798,807.0499645289575,1144.1485607988875,1830.6593926759267,1265.211479327658,3218.481437168798,B - Moderate,10-15%,debt_consolidation,A-,20-30,60 months,MORTGAGE,TX,0,0,36000,0.32,1511.100346782628
131727627,2018-12-31,2018-04-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.2056294882353393,0.2056294882353393,0.2056294882353393,0.4155860155712031,0.38,3281.657488713184,0.1747,28,316.0455938320751,436.3117843563245,665.7021836875133,475.6194556104843,1067.5787709580725,166.39786940672957,235.9826393042904,377.82862006826144,261.006419010649,665.2601577709904,D - High,20-25%,credit_card,B,20-30,36 months,RENT,TX,0,0,4000,0.38,312.55682211771585
18594717,2018-12-31,2014-06-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.2203391130888445,0.2203391130888445,0.2203391130888445,0.1170159192198562,0.46,5085.751228013309,0.1823999999999999,6,181.7452592094268,260.99067066101395,427.667383557808,290.7730371674744,790.3972982192604,181.7452592094268,260.99067066101395,427.667383557808,290.7730371674744,790.3972982192604,D - High,20-25%,debt_consolidation,C,10-20,60 months,MORTGAGE,CA,0,0,35000,0.46,3547.4597207303977
102586575,2018-12-31,2017-03-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1462936758463045,0.1462936758463045,0.1462936758463045,0.1793922328606989,0.38,4288.870154445391,0.0824,15,161.34315819257296,228.711350295648,365.8744596175958,252.8968988106737,643.0094705307514,161.34315819257296,228.711350295648,365.8744596175958,252.8968988106737,643.0094705307514,B - Moderate,10-15%,credit_card,B,00-10,36 months,OWN,WI,0,0,9600,0.38,533.679329487319
68358933,2018-12-31,2016-01-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.2056294882353393,0.2056294882353393,0.2056294882353393,0.0190009363701005,0.38,821.9560276677803,0.1199,1,4.056875784091557,5.879073834403313,9.797950987212907,6.585463415058948,18.760957350271678,4.056875784091557,5.879073834403313,9.797950987212907,6.585463415058948,18.760957350271678,D - High,20-25%,debt_consolidation,B,20-30,36 months,MORTGAGE,VA,0,0,25000,0.38,1953.480138235724
70956201,2018-12-31,2016-02-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.2203391130888445,0.2203391130888445,0.2203391130888445,0.0406340700426831,0.38,728.9094587723739,0.1299,2,7.6520564541224925,11.085264164723762,18.4658992897224,12.41544178938323,35.35431761263908,7.6520564541224925,11.085264164723762,18.4658992897224,12.41544178938323,35.35431761263908,D - High,20-25%,credit_card,B,20-30,36 months,RENT,IL,0,0,11000,0.38,921.0174927113704
88092232,2018-12-31,2016-08-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.2707462755231136,0.2707462755231136,0.2707462755231136,0.1898120668435118,0.46,2562.9488970026905,0.1278999999999999,8,149.477586016328,214.2573448742288,350.0011785641683,238.47633946802853,643.7697254282388,149.477586016328,214.2573448742288,350.0011785641683,238.47633946802853,643.7697254282388,E - Very High,>25%,debt_consolidation,C,10-20,36 months,RENT,OR,0,0,10000,0.46,1245.4328674063224
113216964,2018-12-31,2017-07-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.2203391130888445,0.2203391130888445,0.2203391130888445,0.3257037148762759,0.46,3114.9886267201773,0.1042,19,309.17398772358325,432.344886079037,674.7239252787155,474.46401112563854,1128.4511273414762,211.55017812969905,299.95075498671656,480.05114984619433,331.7157671730333,844.5336268346742,D - High,20-25%,credit_card,C,00-10,36 months,RENT,FL,0,0,5500,0.46,557.4579561147768
116921068,2018-12-31,2017-08-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1754251700680272,0.1754251700680272,0.1754251700680272,0.2749241231745734,0.38,3356.1601741817663,0.1199,20,148.75898312711917,210.9083420129875,337.5018617816812,233.23431812228068,593.5502057176062,148.75898312711917,210.9083420129875,337.5018617816812,233.23431812228068,593.5502057176062,C - Watch,15-20%,debt_consolidation,B,10-20,36 months,MORTGAGE,VA,0,0,5600,0.38,373.3047619047619
95746482,2018-12-31,2016-12-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1311719051026586,0.1311719051026586,0.1311719051026586,0.1311719051026586,0.32,3576.610051050712,0.0724,12,102.08075274276892,144.69713274397253,231.45408776944143,159.99391450015924,406.693065228776,102.08075274276892,144.69713274397253,231.45408776944143,159.99391450015924,406.693065228776,B - Moderate,10-15%,other,A-,10-20,36 months,RENT,NJ,0,0,10000,0.32,419.7500963285077
111053159,2018-12-31,2017-06-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1311719051026586,0.1311719051026586,0.1311719051026586,0.1901570905739555,0.38,6563.163480990762,0.1261999999999999,18,216.8027452158857,307.3498781443776,491.7372992211494,339.8646634742968,864.4230448632101,216.8027452158857,307.3498781443776,491.7372992211494,339.8646634742968,864.4230448632101,B - Moderate,10-15%,credit_card,B,00-10,36 months,MORTGAGE,NV,0,0,12000,0.38,598.1438872681235
74865161,2018-12-31,2016-03-01,Stage 1,No SICR proxy,No SICR proxy,0,0.0852319318273173,0.0852319318273173,0.0852319318273173,0.0220250089629999,0.32,1342.9439924545825,0.0532,3,6.576334535081327,9.38391681781331,15.189277414669984,10.41411962461768,27.30625264581697,6.576334535081327,9.38391681781331,15.189277414669984,10.41411962461768,27.30625264581697,A - Low,<=10%,credit_card,A-,10-20,36 months,MORTGAGE,CA,0,0,15000,0.32,409.1132727711231
93909310,2018-12-31,2016-11-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1754251700680272,0.1754251700680272,0.1754251700680272,0.162063900135448,0.38,7535.293356180373,0.1144,11,310.14582061813616,440.4086108769822,706.762243998759,487.4576006185995,1250.050763844544,310.14582061813616,440.4086108769822,706.762243998759,487.4576006185995,1250.050763844544,C - Watch,15-20%,debt_consolidation,B,10-20,36 months,MORTGAGE,MI,0,0,22000,0.38,1466.5544217687077
95276612,2018-12-31,2017-01-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1754251700680272,0.1754251700680272,0.1754251700680272,0.1885733885110713,0.38,5213.530942506648,0.1144,13,231.67775286318712,328.46382463153844,525.6012022605049,363.2302582735274,924.2922495975488,231.67775286318712,328.46382463153844,525.6012022605049,363.2302582735274,924.2922495975488,C - Watch,15-20%,debt_consolidation,B,10-20,36 months,MORTGAGE,AZ,0,0,13000,0.38,866.6003401360543
73488533,2018-12-31,2016-03-01,Stage 1,No SICR proxy,No SICR proxy,0,0.0852319318273173,0.0852319318273173,0.0852319318273173,0.0220250089629999,0.32,545.5684486888549,0.0649,3,2.6667261699010787,3.80521399125322,6.159320256087429,4.222967384258952,11.072844777102496,2.6667261699010787,3.80521399125322,6.159320256087429,4.222967384258952,11.072844777102496,A - Low,<=10%,credit_card,A-,00-10,36 months,MORTGAGE,CA,0,0,6000,0.32,163.64530910844925
127723162,2018-12-31,2018-01-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.2707462755231136,0.2707462755231136,0.2707462755231136,0.4819990776895456,0.46,5312.002602308272,0.2145,25,712.7550929660663,981.8716133753333,1491.448284318546,1068.8983030497463,2365.9154568726585,422.4743903970235,599.4299255564745,960.656065592441,663.1931302915484,1695.5346709796902,E - Very High,>25%,debt_consolidation,C,10-20,36 months,RENT,NY,0,0,7000,0.46,871.8030071844257
90230968,2018-12-31,2016-09-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.2707462755231136,0.2707462755231136,0.2707462755231136,0.2108510338612295,0.46,1698.0408560960425,0.1149,9,110.31620300612222,157.69153650326948,256.2657446275629,175.22878850977077,466.02895814065135,110.31620300612222,157.69153650326948,256.2657446275629,175.22878850977077,466.02895814065135,E - Very High,>25%,credit_card,C,20-30,36 months,OWN,VA,0,0,6000,0.46,747.2597204437935
129339972,2018-12-31,2018-02-01,Stage 1,No SICR proxy,No SICR proxy,0,0.0852319318273173,0.0852319318273173,0.0852319318273173,0.1755319597875934,0.32,4473.897973601314,0.0796,26,82.65693763292802,117.15788544663432,187.3835759401024,129.5391658979454,329.1830089198569,82.65693763292802,117.15788544663432,187.3835759401024,129.5391658979454,329.1830089198569,A - Low,<=10%,credit_card,A-,10-20,36 months,OWN,NJ,0,0,6000,0.32,163.64530910844925
94460536,2018-12-31,2016-12-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1311719051026586,0.1311719051026586,0.1311719051026586,0.1311719051026586,0.32,1264.0606823598232,0.0532,12,36.42324547803641,51.62682546136708,82.57435592912881,57.08317108080792,145.0696072051902,36.42324547803641,51.62682546136708,82.57435592912881,57.08317108080792,145.0696072051902,B - Moderate,10-15%,debt_consolidation,A-,10-20,36 months,MORTGAGE,GA,0,0,3600,0.32,151.1100346782628
73924547,2018-12-31,2016-03-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.3317074291315068,0.3317074291315068,0.3317074291315068,0.0958475606868611,0.46,407.3415034762238,0.1531,3,11.977858959573236,17.54374059428188,29.916507052472493,19.80204996362324,61.2718391498639,11.977858959573236,17.54374059428188,29.916507052472493,19.80204996362324,61.2718391498639,E - Very High,>25%,debt_consolidation,C,30-40,36 months,OWN,MD,0,0,4000,0.46,610.3416696019725
75329887,2018-12-31,2016-03-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1462936758463045,0.1462936758463045,0.1462936758463045,0.0387704250020708,0.38,901.373598962302,0.0975,3,9.114206150152857,13.076550335541592,21.38208755491401,14.558583012576385,39.25840880355175,9.114206150152857,13.076550335541592,21.38208755491401,14.558583012576385,39.25840880355175,B - Moderate,10-15%,debt_consolidation,B,10-20,36 months,MORTGAGE,TX,0,0,9500,0.38,528.1201698051594
118171376,2018-12-31,2017-09-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.2056294882353393,0.2056294882353393,0.2056294882353393,0.3315938307202803,0.38,7469.743165397306,0.1091,21,618.194253203385,862.3587676986593,1340.038432823066,945.15400680547,2223.4673354183533,390.1528980698181,553.17619331013,885.2864151271675,611.7502544783425,1557.2723957016572,D - High,20-25%,debt_consolidation,B,20-30,36 months,MORTGAGE,ME,0,0,12000,0.38,937.6704663531476
135922960,2018-12-31,2018-06-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.2056294882353393,0.2056294882353393,0.2056294882353393,0.6451016227797338,0.38,28243.08718176392,0.2185,54,3653.020443042955,4892.025376296621,7095.924866032378,5257.14950874251,10471.355523080438,1405.4853465703432,1993.538068684955,3192.735742709733,2205.129578873958,5625.017173497437,D - High,20-25%,debt_consolidation,B,20-30,60 months,MORTGAGE,LA,0,0,30000,0.38,2344.1761658828686
141625713,2018-12-31,2018-10-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.2496591956255188,0.2496591956255188,0.2496591956255188,0.5568345110701145,0.38,19159.713998222225,0.1894,34,2418.17426328493,3284.83102485762,4871.496014704038,3551.498758083321,7414.342956698769,1172.7415188025288,1663.5770879821007,2664.870518862554,1840.275110325278,4698.058659328103,D - High,20-25%,debt_consolidation,B,20-30,36 months,RENT,OH,0,0,20000,0.38,1897.4098867539435
107687387,2018-12-31,2017-05-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1913770585553211,0.1913770585553211,0.1913770585553211,0.2598718605503134,0.38,3417.615930683492,0.2387999999999999,17,156.92046907566356,222.5744577366212,356.4553240033481,246.19657600415923,627.9549623925539,156.92046907566356,222.5744577366212,356.4553240033481,246.19657600415923,627.9549623925539,C - Watch,15-20%,other,B,10-20,36 months,OWN,TX,0,0,6100,0.38,443.6120217312345
113012725,2018-12-31,2017-07-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.2056294882353393,0.2056294882353393,0.2056294882353393,0.3054504024201357,0.38,2258.266948753232,0.0993,19,174.0067893987377,243.55978856099452,380.78418120434,267.4329368474924,639.3097655609064,118.49593725412277,168.00262935363523,268.84769690148454,185.7878924256707,472.84930770499534,D - High,20-25%,medical,B,20-30,36 months,MORTGAGE,NE,0,0,4000,0.38,312.55682211771585
72843405,2018-12-31,2016-03-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.2496591956255188,0.2496591956255188,0.2496591956255188,0.0692894408387517,0.46,1455.2181015184433,0.1147,3,31.417880238645893,45.55833686988451,76.06143088797246,51.0630418797207,146.64036749866892,31.417880238645893,45.55833686988451,76.06143088797246,51.0630418797207,146.64036749866892,D - High,20-25%,debt_consolidation,C,10-20,36 months,OWN,AZ,1,0,15000,0.46,1722.64844981608
104221987,2018-12-31,2017-04-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1754251700680272,0.1754251700680272,0.1754251700680272,0.4742649728458388,0.38,13008.932750357028,0.1049,40,580.6702531474583,823.2277843581342,1317.24072756463,910.3473904781569,2316.1615065038563,580.6702531474583,823.2277843581342,1317.24072756463,910.3473904781569,2316.1615065038563,C - Watch,15-20%,debt_consolidation,B,10-20,60 months,RENT,MS,0,0,18000,0.38,1199.908163265306
